label,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,dim100,dim101,dim102,dim103,dim104,dim105,dim106,dim107,dim108,dim109,dim110,dim111,dim112,dim113,dim114,dim115,dim116,dim117,dim118,dim119,dim120,dim121,dim122,dim123,dim124,dim125,dim126,dim127,dim128,dim129,dim130,dim131,dim132,dim133,dim134,dim135,dim136,dim137,dim138,dim139,dim140,dim141,dim142,dim143,dim144,dim145,dim146,dim147,dim148,dim149,dim150,dim151,dim152,dim153,dim154,dim155,dim156,dim157,dim158,dim159,dim160,dim161,dim162,dim163,dim164,dim165,dim166,dim167,dim168,dim169,dim170,dim171,dim172,dim173,dim174,dim175,dim176,dim177,dim178,dim179,dim180,dim181,dim182,dim183,dim184,dim185,dim186,dim187,dim188,dim189,dim190,dim191,dim192,dim193,dim194,dim195,dim196,dim197,dim198,dim199,dim200,dim201,dim202,dim203,dim204,dim205,dim206,dim207,dim208,dim209,dim210,dim211,dim212,dim213,dim214,dim215,dim216,dim217,dim218,dim219,dim220,dim221,dim222,dim223,dim224,dim225,dim226,dim227,dim228,dim229,dim230,dim231,dim232,dim233,dim234,dim235,dim236,dim237,dim238,dim239,dim240,dim241,dim242,dim243,dim244,dim245,dim246,dim247,dim248,dim249,dim250,dim251,dim252,dim253,dim254,dim255
1,22.917898,22.914822,22.911629,22.908316,22.90488,22.901318,22.897621,22.893787,22.88981,22.885687,22.881409,22.876972,22.872372,22.867601,22.862652,22.85752,22.852198,22.84668,22.840956,22.835022,22.828867,22.822487,22.81587,22.80901,22.801897,22.794523,22.786879,22.778954,22.770737,22.76222,22.753391,22.74424,22.734753,22.72492,22.714731,22.70417,22.693226,22.681885,22.670134,22.657955,22.645338,22.632267,22.618725,22.604696,22.590164,22.575113,22.559523,22.543377,22.526657,22.509344,22.491417,22.472858,22.453644,22.433754,22.413168,22.391863,22.369814,22.347,22.323395,22.298975,22.273714,22.24759,22.22057,22.192633,22.163748,22.133888,22.103025,22.07113,22.038174,22.004126,21.968954,21.93263,21.895123,21.856398,21.816427,21.775175,21.732613,21.688705,21.643421,21.596727,21.548592,21.498981,21.447863,21.395206,21.34098,21.285152,21.227694,21.16857,21.107758,21.045225,20.980946,20.914896,20.84705,20.777382,20.705875,20.63251,20.557266,20.48013,20.401089,20.320135,20.237259,20.152458,20.06573,19.97708,19.886513,19.79404,19.699677,19.603441,19.50536,19.405457,19.30377,19.200336,19.095201,18.988415,18.880033,18.770119,18.658737,18.545965,18.43188,18.316572,18.200132,18.082659,17.964256,17.845037,17.725119,17.604624,17.483677,17.362415,17.240973,17.119492,16.99812,16.877003,16.756294,16.636147,16.516714,16.398151,16.280613,16.164253,16.049223,15.935671,15.823743,15.713579,15.605316,15.499082,15.394997,15.293177,15.193727,15.096743,15.00231,14.910505,14.821393,14.735026,14.651448,14.57069,14.49277,14.417698,14.345469,14.2760725,14.209482,14.145667,14.084583,14.026181,13.970403,13.917184,13.866455,13.818141,13.772163,13.728439,13.686887,13.647419,13.609951,13.574395,13.540668,13.508682,13.478357,13.449612,13.422367,13.396547,13.372079,13.348891,13.326917,13.306092,13.286355,13.26765,13.249919,13.233113,13.217184,13.202086,13.187778,13.174223,13.161384,13.149228,13.137728,13.126854,13.116583,13.106892,13.09776,13.08917,13.081104,13.073545,13.066478,13.059887,13.053758,13.048076,13.042826,13.0379925,13.03356,13.0295105,13.025828,13.022494,13.019491,13.016799,13.0144,13.012271,13.010395,13.008751,13.007319,13.006082,13.005017,13.004109,13.003341,13.002695,13.002156,13.001711,13.001346,13.001049,13.000811,13.00062,13.000469,13.000351,13.00026,13.000191,13.000138,13.000099,13.00007,13.000049,13.000033,13.000023,13.000015,13.00001,13.000007,13.000004,13.000003,13.000002,13.000001,13.000001,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.915735,21.912575,21.909298,21.905897,21.90237,21.898714,21.894918,21.890984,21.886902,21.88267,21.878277,21.873724,21.869,21.864101,21.859022,21.853754,21.84829,21.842623,21.836748,21.830654,21.824337,21.817785,21.810993,21.80395,21.796646,21.789076,21.781225,21.773088,21.76465,21.755905,21.74684,21.737442,21.7277,21.717604,21.707138,21.696293,21.685053,21.673405,21.661335,21.648829,21.63587,21.622442,21.608532,21.594122,21.579193,21.56373,21.547714,21.531126,21.513948,21.496159,21.47774,21.458668,21.438923,21.418484,21.397327,21.37543,21.352768,21.329317,21.305052,21.279947,21.253979,21.227118,21.199337,21.170609,21.140905,21.110195,21.078453,21.045645,21.011744,20.976715,20.940527,20.90315,20.864552,20.824697,20.783556,20.74109,20.697271,20.652061,20.60543,20.557339,20.507757,20.45665,20.403982,20.34972,20.293833,20.236284,20.177046,20.116081,20.053364,19.988861,19.922544,19.854385,19.78436,19.712442,19.638607,19.562836,19.485106,19.405403,19.323713,19.240023,19.154324,19.066608,18.976877,18.885128,18.791368,18.695604,18.597853,18.498127,18.396452,18.292856,18.18737,18.08003,17.970884,17.859982,17.747374,17.633125,17.517303,17.399982,17.281246,17.161177,17.039875,16.917437,16.79397,16.669592,16.54442,16.418581,16.292208,16.16544,16.038418,15.911292,15.784214,15.657342,15.530834,15.404856,15.27957,15.155144,15.031744,14.909538,14.7886915,14.669369,14.551729,14.435932,14.32213,14.210471,14.101095,13.994137,13.889721,13.787967,13.688981,13.592862,13.499697,13.409561,13.32252,13.238628,13.157926,13.080443,13.006199,12.9352,12.867441,12.802908,12.741575,12.683407,12.628359,12.576378,12.527404,12.481368,12.438196,12.397808,12.360119,12.32504,12.292476,12.262333,12.234509,12.208907,12.185423,12.163952,12.144391,12.126636,12.110581,12.096124,12.083159,12.071588,12.061306,12.0522175,12.044225,12.037235,12.031157,12.025904,12.021392,12.017544,12.014283,12.01154,12.009252,12.007356,12.005799,12.004531,12.003509,12.00269,12.002043,12.001534,12.001141,12.000839,12.000609,12.000438,12.00031,12.000217,12.00015,12.000102,12.000069,12.000046,12.00003,12.000019,12.000012,12.000008,12.000005,12.000003,12.000002,12.000001,12.000001,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.913763,23.91053,23.907177,23.903698,23.90009,23.896347,23.892466,23.88844,23.884264,23.879932,23.87544,23.870783,23.865952,23.860939,23.855743,23.850355,23.844767,23.83897,23.832962,23.82673,23.820269,23.813568,23.806622,23.79942,23.791952,23.78421,23.776184,23.767862,23.759237,23.750296,23.741028,23.73142,23.721464,23.711143,23.700447,23.689363,23.677877,23.665974,23.65364,23.640862,23.62762,23.613903,23.599693,23.584974,23.569727,23.553934,23.537579,23.520641,23.503103,23.484941,23.466139,23.446674,23.426523,23.405666,23.384079,23.36174,23.338623,23.314705,23.28996,23.264366,23.23789,23.210512,23.1822,23.152927,23.122667,23.091389,23.059065,23.025661,22.991152,22.955503,22.918686,22.880669,22.841415,22.800898,22.759083,22.715937,22.671427,22.62552,22.578184,22.529387,22.479092,22.42727,22.373888,22.318914,22.262316,22.204065,22.144129,22.082481,22.01909,21.953934,21.886982,21.818214,21.747606,21.675138,21.60079,21.524548,21.446398,21.366327,21.28433,21.2004,21.114534,21.026735,20.937012,20.845371,20.75183,20.656404,20.55912,20.460007,20.359098,20.256433,20.152061,20.046034,19.938408,19.829248,19.71863,19.60663,19.493334,19.378836,19.263237,19.146643,19.02917,18.910938,18.79208,18.672728,18.553026,18.433123,18.313175,18.19334,18.073788,17.954685,17.836208,17.718534,17.601845,17.486319,17.37214,17.259493,17.148556,17.039507,16.932522,16.827772,16.725422,16.625628,16.52854,16.434298,16.343029,16.254854,16.169876,16.088188,16.009865,15.934969,15.863546,15.795628,15.731225,15.670337,15.612943,15.559009,15.508482,15.461298,15.4173765,15.376624,15.338937,15.304197,15.272283,15.24306,15.216392,15.192133,15.17014,15.150267,15.132363,15.116287,15.101895,15.08905,15.07762,15.067474,15.058497,15.050574,15.043599,15.037476,15.032112,15.027428,15.023347,15.0198,15.016728,15.014075,15.01179,15.00983,15.008156,15.006729,15.005521,15.004502,15.003648,15.002935,15.002345,15.00186,15.001463,15.001141,15.000882,15.000675,15.000512,15.000384,15.000286,15.00021,15.000153,15.00011,15.000077,15.000054,15.000037,15.000026,15.000017,15.000011,15.000008,15.000005,15.000003,15.000002,15.000001,15.000001,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.920393,22.917408,22.914312,22.911102,22.90777,22.904316,22.900732,22.897017,22.893162,22.889162,22.885015,22.880714,22.876255,22.87163,22.86683,22.861856,22.856697,22.851347,22.845798,22.840046,22.83408,22.827894,22.821482,22.814833,22.807938,22.80079,22.793379,22.785698,22.777733,22.769478,22.760921,22.75205,22.742857,22.733328,22.723454,22.713219,22.702612,22.691622,22.680233,22.668432,22.656206,22.64354,22.630417,22.616825,22.602745,22.588161,22.573057,22.557415,22.541218,22.524445,22.50708,22.489101,22.47049,22.451225,22.431288,22.410652,22.389301,22.367207,22.344349,22.320704,22.296247,22.270952,22.244795,22.21775,22.18979,22.16089,22.131021,22.100155,22.068264,22.035318,22.001291,21.96615,21.929869,21.892416,21.853758,21.81387,21.772717,21.730268,21.686495,21.641365,21.594849,21.546915,21.497532,21.44667,21.394302,21.340395,21.284925,21.22786,21.169176,21.108847,21.046846,20.98315,20.917742,20.850595,20.781694,20.711021,20.638565,20.56431,20.488247,20.41037,20.330675,20.249163,20.165834,20.080696,19.993757,19.905035,19.814545,19.722311,19.628363,19.53273,19.435453,19.336575,19.236143,19.134212,19.030846,18.926105,18.820068,18.71281,18.60442,18.494984,18.384602,18.27338,18.161427,18.048857,17.935793,17.822365,17.708702,17.594944,17.481232,17.36771,17.254532,17.141848,17.029812,16.918581,16.808311,16.69916,16.591284,16.484835,16.379967,16.276827,16.175556,16.076294,15.979171,15.884309,15.791824,15.701821,15.614396,15.5296335,15.447606,15.368375,15.291989,15.218486,15.147886,15.080202,15.0154295,14.953556,14.894552,14.838382,14.784993,14.734329,14.68632,14.64089,14.597956,14.557428,14.519214,14.483213,14.44933,14.417462,14.38751,14.359374,14.332956,14.308162,14.284902,14.263086,14.242634,14.223466,14.20551,14.188698,14.172966,14.158255,14.144509,14.1316805,14.119721,14.108587,14.098238,14.088635,14.079743,14.0715275,14.063954,14.056992,14.05061,14.044777,14.039463,14.03464,14.030278,14.026348,14.022823,14.019674,14.016874,14.014398,14.012217,14.010306,14.008643,14.007204,14.005965,14.004906,14.004006,14.003248,14.002613,14.002086,14.001651,14.001295,14.001007,14.000776,14.000592,14.000447,14.000335,14.000247,14.000181,14.000131,14.000093,14.000066,14.000046,14.000031,14.000021,14.000014,14.00001,14.000006,14.000004,14.000003,14.000002,14.000001,14.000001,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12.963513,12.962146,12.960727,12.959254,12.957728,12.956144,12.954502,12.952799,12.951032,12.9492,12.947299,12.945328,12.943283,12.941163,12.938964,12.936684,12.934319,12.931867,12.929323,12.926687,12.923953,12.921118,12.918178,12.915131,12.91197,12.908694,12.905297,12.901776,12.898127,12.894342,12.89042,12.886354,12.88214,12.877773,12.873246,12.868555,12.863694,12.858656,12.853436,12.848027,12.842423,12.836618,12.830604,12.824373,12.817919,12.811234,12.804312,12.797142,12.789718,12.78203,12.77407,12.765829,12.757298,12.748468,12.739329,12.729871,12.720084,12.709957,12.699479,12.688642,12.67743,12.665836,12.653847,12.64145,12.6286335,12.615386,12.601694,12.587546,12.572927,12.557826,12.542228,12.52612,12.509489,12.492321,12.474601,12.456316,12.437452,12.4179945,12.397929,12.377242,12.355919,12.333946,12.311309,12.287994,12.263989,12.239279,12.213851,12.187694,12.160793,12.133139,12.104718,12.075521,12.045539,12.01476,11.983178,11.950784,11.917572,11.883536,11.848672,11.812978,11.776451,11.739091,11.700899,11.66188,11.622037,11.581377,11.539908,11.497643,11.454594,11.410774,11.366204,11.320903,11.274893,11.2282,11.180853,11.132881,11.08432,11.035205,10.985577,10.935477,10.884953,10.834051,10.782824,10.731325,10.679611,10.627743,10.575781,10.52379,10.471838,10.4199915,10.36832,10.316897,10.265795,10.215085,10.164844,10.115144,10.066058,10.01766,9.970022,9.923214,9.877304,9.832356,9.788435,9.745598,9.703902,9.663398,9.624131,9.586144,9.549475,9.514152,9.480202,9.447642,9.416489,9.386747,9.358419,9.331501,9.305981,9.281844,9.2590685,9.237629,9.217495,9.19863,9.180999,9.164558,9.149264,9.13507,9.121929,9.109791,9.098606,9.088325,9.0788965,9.070273,9.062406,9.055245,9.048748,9.042867,9.03756,9.032787,9.028507,9.024683,9.021278,9.018259,9.015592,9.013247,9.011193,9.009406,9.007857,9.006522,9.00538,9.004407,9.003585,9.002894,9.002318,9.0018425,9.001452,9.001134,9.000877,9.000673,9.000511,9.000383,9.000285,9.00021,9.000153,9.00011,9.000077,9.000054,9.000037,9.000026,9.000017,9.000011,9.000008,9.000005,9.000003,9.000002,9.000001,9.000001,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.920397,16.917412,16.914316,16.911106,16.907774,16.90432,16.900738,16.89702,16.893166,16.889168,16.885021,16.880722,16.87626,16.871635,16.866838,16.861864,16.856707,16.851357,16.84581,16.840057,16.834093,16.827908,16.821495,16.814848,16.807955,16.800808,16.793398,16.785717,16.777756,16.769503,16.760946,16.752079,16.742887,16.73336,16.723486,16.713255,16.702652,16.691664,16.680279,16.668482,16.65626,16.643597,16.63048,16.61689,16.602816,16.588238,16.57314,16.557505,16.541313,16.524548,16.50719,16.489222,16.47062,16.451365,16.431437,16.410814,16.389473,16.367393,16.34455,16.320919,16.296478,16.271202,16.245064,16.218039,16.190102,16.161224,16.13138,16.10054,16.06868,16.035767,16.001772,15.966668,15.930426,15.893014,15.8544035,15.814563,15.773461,15.73107,15.687357,15.642293,15.595845,15.547986,15.498684,15.447909,15.395634,15.341827,15.286464,15.229514,15.170954,15.110756,15.048898,14.985356,14.92011,14.85314,14.784428,14.713958,14.641717,14.567694,14.49188,14.41427,14.334861,14.253654,14.170652,14.085864,13.999301,13.910979,13.820918,13.729143,13.635684,13.540575,13.443856,13.345573,13.245778,13.1445265,13.041881,12.937912,12.832694,12.726309,12.618844,12.510394,12.401061,12.29095,12.180175,12.068854,11.957115,11.845086,11.7329035,11.620709,11.508647,11.396866,11.28552,11.174762,11.064751,10.955645,10.847602,10.740782,10.635342,10.531436,10.429217,10.328833,10.230425,10.13413,10.040075,9.948382,9.859162,9.772516,9.688534,9.607292,9.528857,9.453281,9.380604,9.310848,9.244027,9.180136,9.119159,9.061064,9.005808,8.953335,8.903576,8.856453,8.811877,8.769751,8.72997,8.692425,8.657,8.623576,8.592035,8.562256,8.53412,8.507508,8.482309,8.458413,8.435715,8.414118,8.393531,8.373869,8.355055,8.33702,8.319703,8.303048,8.287009,8.271544,8.256621,8.24221,8.228289,8.214839,8.201846,8.1893015,8.1771965,8.165528,8.154293,8.143492,8.133123,8.123189,8.113691,8.104631,8.096009,8.087828,8.080084,8.072779,8.0659075,8.059467,8.053453,8.047857,8.042671,8.037884,8.033484,8.029459,8.025794,8.022472,8.019477,8.01679,8.014393,8.012267,8.010392,8.00875,8.0073185,8.006081,8.005017,8.004109,8.003341,8.002695,8.002156,8.001711,8.001346,8.001049,8.000811,8.00062,8.000469,8.000351,8.00026,8.000191,8.000138,8.000099,8.00007,8.000049,8.000033,8.000023,8.000015,8.00001,8.000007,8.000004,8.000003,8.000002,8.000001,8.000001,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.917079,13.913971,13.910747,13.907401,13.903933,13.900333,13.896602,13.89273,13.888715,13.88455,13.880231,13.8757515,13.871106,13.866288,13.861291,13.85611,13.850736,13.845163,13.839385,13.833393,13.827181,13.820739,13.814059,13.807134,13.799953,13.792509,13.784791,13.776791,13.7684965,13.759899,13.750987,13.74175,13.732175,13.722252,13.711967,13.701309,13.690264,13.678819,13.666959,13.654672,13.64194,13.628751,13.615087,13.600932,13.586271,13.571086,13.55536,13.539073,13.522207,13.504745,13.486665,13.467947,13.448571,13.428515,13.407758,13.386276,13.364048,13.341049,13.317255,13.292643,13.267184,13.240856,13.213632,13.185484,13.156384,13.126307,13.095222,13.063102,13.029916,12.995635,12.960229,12.923668,12.885921,12.846956,12.806743,12.765249,12.722444,12.678295,12.632771,12.585839,12.537468,12.487628,12.436285,12.383411,12.328975,12.272945,12.215296,12.155996,12.095021,12.032344,11.967939,11.901784,11.833857,11.764136,11.692607,11.61925,11.544054,11.467007,11.388101,11.307329,11.224691,11.140188,11.053824,10.96561,10.875555,10.78368,10.690006,10.59456,10.497374,10.398484,10.2979355,10.195777,10.092062,9.986852,9.880215,9.772224,9.66296,9.552511,9.44097,9.328439,9.215023,9.100839,8.986007,8.870654,8.754913,8.638926,8.522836,8.406793,8.290953,8.175475,8.060522,7.94626,7.8328567,7.720482,7.609305,7.499496,7.391223,7.2846513,7.179944,7.0772586,6.9767475,6.8785553,6.78282,6.6896706,6.5992246,6.51159,6.426862,6.3451233,6.2664437,6.190877,6.1184645,6.049231,5.9831862,5.9203258,5.860629,5.804061,5.7505727,5.700101,5.652571,5.6078963,5.565979,5.526713,5.489984,5.4556713,5.4236507,5.3937936,5.3659706,5.3400526,5.3159103,5.2934194,5.272458,5.2529106,5.2346673,5.217624,5.201686,5.1867647,5.1727805,5.159661,5.1473417,5.135767,5.124886,5.114656,5.105039,5.096004,5.087522,5.0795693,5.072125,5.0651703,5.058687,5.052661,5.0470753,5.0419154,5.037166,5.032811,5.0288343,5.0252194,5.0219483,5.019003,5.0163646,5.014014,5.0119314,5.010097,5.008491,5.0070944,5.0058875,5.004852,5.003969,5.0032225,5.002596,5.0020742,5.0016437,5.001291,5.0010047,5.0007744,5.0005913,5.000447,5.0003343,5.000247,5.0001807,5.0001307,5.0000935,5.000066,5.000046,5.0000315,5.0000215,5.0000143,5.000009,5.000006,5.000004,5.0000024,5.0000014,5.000001,5.0000005,5.0000005,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.937801,16.93547,16.933052,16.930542,16.92794,16.92524,16.92244,16.919535,16.916523,16.913399,16.910158,16.906797,16.903313,16.899696,16.895948,16.89206,16.88803,16.883848,16.87951,16.875015,16.870354,16.86552,16.860508,16.85531,16.849922,16.844336,16.838545,16.83254,16.826315,16.819862,16.813173,16.80624,16.799055,16.791607,16.783886,16.775887,16.767595,16.759003,16.7501,16.740875,16.731316,16.721413,16.711155,16.700527,16.689518,16.678114,16.666304,16.654074,16.641407,16.62829,16.61471,16.600649,16.586094,16.571028,16.555431,16.539291,16.522589,16.505304,16.487423,16.468924,16.44979,16.429998,16.40953,16.388367,16.366486,16.343868,16.320488,16.296328,16.271364,16.245573,16.218931,16.191418,16.163008,16.133677,16.103401,16.072159,16.03992,16.006666,15.97237,15.937008,15.900554,15.862984,15.824274,15.784401,15.7433405,15.701068,15.657562,15.612801,15.566761,15.5194235,15.470766,15.420771,15.369419,15.316695,15.262584,15.207069,15.15014,15.091785,15.031998,14.97077,14.908097,14.843978,14.778413,14.711406,14.642963,14.573094,14.501813,14.429135,14.355081,14.279674,14.202943,14.12492,14.045641,13.965147,13.883485,13.800705,13.716861,13.632014,13.546229,13.459577,13.372131,13.283974,13.1951885,13.105866,13.016102,12.925993,12.835645,12.745165,12.654665,12.564259,12.474066,12.384207,12.294805,12.205983,12.117869,12.030588,11.944267,11.859032,11.775004,11.692307,11.61106,11.531376,11.453367,11.377138,11.302788,11.23041,11.160089,11.091903,11.025921,10.962204,10.900804,10.84176,10.785105,10.730861,10.67904,10.6296425,10.582664,10.538083,10.495876,10.456008,10.418436,10.38311,10.349973,10.318961,10.290008,10.263041,10.237982,10.214754,10.193276,10.173466,10.15524,10.1385145,10.123209,10.10924,10.096526,10.084991,10.074558,10.065152,10.056702,10.049136,10.04239,10.036398,10.031098,10.026434,10.0223465,10.0187845,10.015696,10.013033,10.010752,10.008809,10.007166,10.005787,10.004636,10.003685,10.002904,10.002268,10.001756,10.001346,10.001021,10.000768,10.00057,10.00042,10.000305,10.000219,10.000155,10.000109,10.000075,10.0000515,10.000034,10.000023,10.000014,10.00001,10.000006,10.000004,10.000002,10.000001,10.000001,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14.950247,14.948381,14.946446,14.94444,14.942358,14.940199,14.937959,14.9356365,14.933227,14.930728,14.928137,14.925448,14.922661,14.91977,14.916772,14.913662,14.910438,14.907094,14.903626,14.900031,14.896303,14.892438,14.88843,14.884274,14.879965,14.875498,14.870867,14.866066,14.861089,14.855929,14.850581,14.845038,14.839293,14.833338,14.827166,14.820769,14.814141,14.807273,14.800156,14.792782,14.785141,14.7772255,14.769025,14.76053,14.751732,14.742618,14.733179,14.723404,14.713282,14.702801,14.691949,14.680715,14.669085,14.657046,14.644587,14.631692,14.618349,14.604544,14.5902605,14.575484,14.560202,14.544396,14.528051,14.511152,14.493682,14.475622,14.456959,14.437672,14.417745,14.397159,14.375896,14.35394,14.33127,14.307868,14.283714,14.25879,14.233076,14.206554,14.179204,14.151006,14.121942,14.091991,14.061136,14.029358,13.996637,13.962956,13.928297,13.892642,13.855975,13.818279,13.779539,13.73974,13.69887,13.656914,13.61386,13.569699,13.524421,13.478019,13.430486,13.381818,13.332011,13.281067,13.228985,13.175769,13.121426,13.065963,13.009391,12.951725,12.892982,12.833179,12.772342,12.710495,12.64767,12.583897,12.519215,12.453663,12.387285,12.320129,12.252248,12.183695,12.114531,12.044817,11.974621,11.904013,11.833067,11.761858,11.690468,11.618979,11.547477,11.476049,11.404786,11.333779,11.263121,11.192904,11.123223,11.0541725,10.985844,10.918328,10.851718,10.786098,10.721554,10.658166,10.596012,10.535163,10.475686,10.417642,10.361086,10.306066,10.252623,10.200791,10.150597,10.102057,10.055185,10.009982,9.966445,9.92456,9.884307,9.845662,9.808591,9.773056,9.739012,9.70641,9.6752,9.645324,9.616723,9.589338,9.563108,9.537971,9.5138645,9.49073,9.46851,9.447146,9.426587,9.40678,9.387681,9.369245,9.351432,9.334208,9.31754,9.301401,9.2857685,9.270619,9.2559395,9.241713,9.22793,9.214583,9.201667,9.1891775,9.177112,9.165471,9.154256,9.143467,9.133107,9.123179,9.113686,9.104628,9.096007,9.087826,9.080083,9.072778,9.0659075,9.059467,9.053453,9.047857,9.042671,9.037884,9.033484,9.029459,9.025794,9.022472,9.019477,9.01679,9.014393,9.012267,9.010392,9.00875,9.0073185,9.006081,9.005017,9.004109,9.003341,9.002695,9.002156,9.001711,9.001346,9.001049,9.000811,9.00062,9.000469,9.000351,9.00026,9.000191,9.000138,9.000099,9.00007,9.000049,9.000033,9.000023,9.000015,9.00001,9.000007,9.000004,9.000003,9.000002,9.000001,9.000001,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14.946927,14.944937,14.942873,14.940732,14.938512,14.936208,14.933819,14.931341,14.928771,14.926105,14.92334,14.920473,14.917499,14.914414,14.911216,14.907899,14.904459,14.900891,14.897192,14.893356,14.889379,14.885255,14.880979,14.876545,14.871947,14.867182,14.862241,14.857118,14.851808,14.846303,14.840597,14.834682,14.828551,14.822198,14.815612,14.808787,14.801715,14.794386,14.786791,14.778922,14.770768,14.762321,14.753571,14.744506,14.735115,14.7253895,14.715316,14.704884,14.694081,14.682895,14.671312,14.659321,14.646908,14.634059,14.620759,14.606996,14.5927515,14.578014,14.562766,14.546992,14.530677,14.513803,14.496352,14.478309,14.459654,14.4403715,14.420442,14.399845,14.378565,14.356581,14.333873,14.310422,14.286208,14.26121,14.23541,14.208784,14.181314,14.152978,14.123755,14.093626,14.062569,14.030562,13.997586,13.963622,13.928647,13.892644,13.855592,13.817472,13.778267,13.737959,13.69653,13.653966,13.61025,13.56537,13.519311,13.472062,13.423613,13.373955,13.323082,13.2709875,13.217669,13.163123,13.107354,13.050363,12.992156,12.932742,12.872132,12.810341,12.747384,12.683285,12.618065,12.551753,12.48438,12.41598,12.346594,12.276262,12.205033,12.132957,12.060089,11.986488,11.912219,11.837347,11.761946,11.686089,11.609858,11.533334,11.456605,11.379762,11.302896,11.226105,11.149486,11.07314,10.9971695,10.921678,10.846768,10.772547,10.699118,10.626583,10.555045,10.484605,10.4153595,10.347404,10.280827,10.215716,10.152153,10.090212,10.0299635,9.971472,9.914793,9.859977,9.807065,9.756091,9.707084,9.660059,9.61503,9.571999,9.530962,9.491906,9.454814,9.41966,9.386413,9.355035,9.325485,9.297716,9.271677,9.247315,9.224573,9.203391,9.183708,9.165464,9.148594,9.133036,9.118725,9.105599,9.0935955,9.082651,9.072706,9.0637,9.055573,9.048268,9.041729,9.0359,9.030728,9.026161,9.022148,9.018641,9.0155945,9.012962,9.010703,9.008776,9.007144,9.005772,9.004626,9.003678,9.0029,9.002266,9.001754,9.001345,9.001021,9.000768,9.00057,9.00042,9.000305,9.000218,9.000155,9.000109,9.000075,9.0000515,9.000034,9.000023,9.000014,9.00001,9.000006,9.000004,9.000002,9.000001,9.000001,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
