label,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,dim100,dim101,dim102,dim103,dim104,dim105,dim106,dim107,dim108,dim109,dim110,dim111,dim112,dim113,dim114,dim115,dim116,dim117,dim118,dim119,dim120,dim121,dim122,dim123,dim124,dim125,dim126,dim127,dim128,dim129,dim130,dim131,dim132,dim133,dim134,dim135,dim136,dim137,dim138,dim139,dim140,dim141,dim142,dim143,dim144,dim145,dim146,dim147,dim148,dim149,dim150,dim151,dim152,dim153,dim154,dim155,dim156,dim157,dim158,dim159,dim160,dim161,dim162,dim163,dim164,dim165,dim166,dim167,dim168,dim169,dim170,dim171,dim172,dim173,dim174,dim175,dim176,dim177,dim178,dim179,dim180,dim181,dim182,dim183,dim184,dim185,dim186,dim187,dim188,dim189,dim190,dim191,dim192,dim193,dim194,dim195,dim196,dim197,dim198,dim199,dim200,dim201,dim202,dim203,dim204,dim205,dim206,dim207,dim208,dim209,dim210,dim211,dim212,dim213,dim214,dim215,dim216,dim217,dim218,dim219,dim220,dim221,dim222,dim223,dim224,dim225,dim226,dim227,dim228,dim229,dim230,dim231,dim232,dim233,dim234,dim235,dim236,dim237,dim238,dim239,dim240,dim241,dim242,dim243,dim244,dim245,dim246,dim247,dim248,dim249,dim250,dim251,dim252,dim253,dim254,dim255
5,33.835808,33.829655,33.82327,33.816647,33.809776,33.80265,33.79526,33.787594,33.779644,33.771397,33.762844,33.75397,33.744774,33.73523,33.725338,33.715076,33.704433,33.693398,33.681953,33.67009,33.657784,33.645027,33.631798,33.618084,33.603863,33.58912,33.573837,33.55799,33.541565,33.524536,33.506886,33.48859,33.469627,33.44997,33.4296,33.40849,33.386612,33.36394,33.34045,33.316113,33.290894,33.264763,33.237698,33.20966,33.180614,33.15053,33.119373,33.08711,33.05369,33.019096,32.983273,32.946182,32.90779,32.86805,32.826916,32.784344,32.74029,32.694714,32.647552,32.59877,32.548306,32.496117,32.44215,32.386345,32.32865,32.269016,32.20738,32.14368,32.077866,32.009872,31.939644,31.867117,31.792227,31.714916,31.635117,31.552769,31.467806,31.380163,31.289778,31.196585,31.10052,31.001516,30.899511,30.794443,30.686249,30.574863,30.46023,30.342287,30.220978,30.096247,29.96804,29.836308,29.700998,29.562067,29.419474,29.273178,29.123146,28.969347,28.811758,28.650354,28.485126,28.316063,28.143162,27.966427,27.785872,27.601515,27.413382,27.221512,27.025946,26.82674,26.623959,26.417673,26.20797,25.994942,25.778692,25.559341,25.337015,25.111853,24.884007,24.653637,24.42092,24.186037,23.949186,23.710577,23.470427,23.22896,22.986416,22.743042,22.499092,22.254827,22.010517,21.766432,21.522852,21.280058,21.03833,20.797953,20.559206,20.32237,20.087719,19.855524,19.626043,19.39953,19.17623,18.956373,18.740175,18.527842,18.319557,18.115494,17.915806,17.720625,17.530067,17.344225,17.163176,16.986975,16.815655,16.649231,16.487701,16.331043,16.179214,16.032162,15.889811,15.752076,15.61886,15.490052,15.365534,15.245175,15.128841,15.016394,14.907686,14.802573,14.700904,14.602531,14.507307,14.415084,14.325718,14.239068,14.154996,14.07337,13.994061,13.916946,13.841906,13.768827,13.697603,13.628132,13.560316,13.494067,13.429298,13.365932,13.303894,13.243117,13.183538,13.125101,13.067754,13.011452,12.956151,12.901818,12.848419,12.795928,12.744322,12.693581,12.643689,12.594636,12.54641,12.499005,12.452417,12.406644,12.361684,12.317536,12.274204,12.231689,12.189993,12.149118,12.109068,12.069843,12.031448,11.993883,11.957149,11.921244,11.88617,11.851925,11.818506,11.78591,11.754133,11.723169,11.693014,11.663661,11.635102,11.60733,11.580337,11.5541115,11.5286455,11.50393,11.479953,11.456705,11.434176,11.4123535,11.391229,11.370789,11.351024,11.3319235,11.3134775,11.295676,11.278508,11.261965,11.2460375,11.230716,11.215992,11.201857,11.188304,11.1753235,0.0,0.0,0.0,0.0,0.0,0.0
5,37.789173,37.78127,37.77307,37.764565,37.75574,37.74659,37.7371,37.727253,37.71704,37.706448,37.695465,37.68407,37.672253,37.66,37.64729,37.63411,37.620438,37.606262,37.591564,37.57632,37.560516,37.544125,37.52713,37.50951,37.49124,37.4723,37.452663,37.432304,37.411198,37.389317,37.36664,37.343124,37.318756,37.2935,37.26732,37.24019,37.21207,37.18293,37.152737,37.12145,37.089027,37.05544,37.02064,36.984592,36.94725,36.90857,36.868504,36.827007,36.784035,36.739536,36.69346,36.645752,36.596363,36.545235,36.492313,36.437534,36.380848,36.322186,36.26149,36.198696,36.133736,36.066544,35.997055,35.925194,35.85089,35.77408,35.694675,35.61261,35.527805,35.440186,35.349667,35.256172,35.15962,35.059925,34.957005,34.85078,34.74116,34.628067,34.51141,34.3911,34.26706,34.1392,34.00743,33.871674,33.73184,33.587845,33.439613,33.28706,33.130108,32.968678,32.8027,32.6321,32.45681,32.276768,32.091908,31.90218,31.70753,31.50791,31.303284,31.093615,30.878876,30.659046,30.434116,30.20408,29.968945,29.728724,29.48344,29.233131,28.977842,28.717632,28.452568,28.182732,27.908222,27.629147,27.345625,27.057796,26.765812,26.469835,26.17005,25.866648,25.559841,25.249855,24.93693,24.621319,24.303288,23.983122,23.661116,23.337574,23.012815,22.687168,22.360971,22.034573,21.70832,21.382576,21.057701,20.73406,20.412018,20.091936,19.77418,19.459099,19.147045,18.838358,18.533365,18.232384,17.935717,17.643648,17.356447,17.074364,16.797626,16.526442,16.260996,16.00145,15.747944,15.50059,15.259481,15.024684,14.796242,14.574176,14.358487,14.149153,13.946135,13.7493725,13.558791,13.374301,13.195798,13.023167,12.856279,12.695003,12.539193,12.388704,12.2433815,12.10307,11.967612,11.836848,11.710618,11.588764,11.471128,11.357554,11.247889,11.14198,11.0396805,10.940846,10.845337,10.7530155,10.663749,10.57741,10.493876,10.413029,10.334757,10.258953,10.185515,10.11435,10.045368,9.978486,9.913628,9.850721,9.789702,9.730514,9.673099,9.61741,9.563403,9.511039,9.460279,9.411093,9.363449,9.317317,9.272673,9.229487,9.187736,9.147393,9.108434,9.070828,9.034551,8.999571,8.965858,8.93338,8.902101,8.871985,8.842995,8.81509,8.788228,8.762367,8.737463,8.713469,8.690339,8.668027,8.646484,8.625666,8.605522,8.586008,8.567078,8.548688,8.530795,8.513358,8.496339,8.479701,8.46341,8.447436,8.43175,8.416327,8.401146,8.3861885,8.37144,8.356888,8.3425255,8.328346,8.314348,8.300534,8.286907,8.273474,0.0,0.0,0.0,0.0,0.0,0.0
5,37.80411,37.79677,37.789146,37.781246,37.77305,37.764545,37.755726,37.74658,37.73709,37.72725,37.717045,37.70646,37.69548,37.684093,37.672287,37.66004,37.647343,37.63417,37.620514,37.606354,37.59167,37.576443,37.560658,37.544285,37.527313,37.509716,37.491474,37.47256,37.452953,37.43263,37.411556,37.389717,37.36708,37.343616,37.319298,37.294094,37.267975,37.24091,37.21286,37.1838,37.153687,37.122486,37.090164,37.056683,37.021996,36.98607,36.948856,36.91032,36.870407,36.829082,36.78629,36.741985,36.696117,36.648636,36.599487,36.548622,36.495983,36.441513,36.38515,36.326843,36.26653,36.204144,36.139626,36.072906,36.003925,35.932613,35.858902,35.782722,35.704,35.622665,35.538647,35.451866,35.362255,35.26973,35.174217,35.075638,34.97392,34.868977,34.76073,34.64911,34.534027,34.41541,34.29317,34.167244,34.03754,33.90399,33.766518,33.625046,33.479504,33.329826,33.17594,33.01778,32.85529,32.688404,32.51707,32.341244,32.16087,31.975908,31.786327,31.592094,31.393187,31.189589,30.981289,30.768286,30.550587,30.328207,30.101173,29.869516,29.633284,29.392529,29.147318,28.897732,28.64386,28.385803,28.123678,27.857615,27.58775,27.314243,27.03726,26.756983,26.47361,26.187347,25.898418,25.607058,25.313513,25.018045,24.720924,24.422432,24.12286,23.82251,23.52169,23.220715,22.919905,22.619585,22.320084,22.021727,21.724842,21.429756,21.13679,20.846256,20.558466,20.273712,19.992285,19.714457,19.440487,19.170618,18.905075,18.644068,18.387777,18.136375,17.890003,17.648785,17.41282,17.182188,16.956944,16.737123,16.522738,16.313782,16.11023,15.912038,15.719148,15.531484,15.34896,15.171476,14.998924,14.831189,14.668146,14.50967,14.355632,14.205898,14.060341,13.91883,13.781237,13.647438,13.517316,13.390753,13.267641,13.147874,13.031355,12.91799,12.807692,12.700377,12.595972,12.494403,12.395604,12.299513,12.206072,12.115225,12.026923,11.941118,11.857764,11.776819,11.698243,11.621996,11.548041,11.476343,11.406867,11.33958,11.274447,11.211438,11.150519,11.09166,11.034827,10.979993,10.927123,10.876189,10.827158,10.780001,10.734685,10.691179,10.649453,10.609474,10.571211,10.534631,10.4997,10.466385,10.434652,10.404465,10.375789,10.348585,10.322818,10.298447,10.275432,10.253732,10.233307,10.214113,10.196109,10.179249,10.163489,10.148787,10.135096,10.122372,10.110572,10.099651,10.089568,10.080277,10.071738,10.0639105,10.056752,10.050225,10.0442915,10.038914,10.034055,10.029681,10.025758,10.022253,10.0191345,10.016372,10.013935,10.011797,0.0,0.0,0.0,0.0,0.0,0.0
5,38.815216,38.80829,38.8011,38.793644,38.78591,38.77789,38.76957,38.76094,38.75199,38.742706,38.733078,38.72309,38.712734,38.701992,38.690853,38.679302,38.66732,38.654896,38.64201,38.62865,38.614796,38.60043,38.585537,38.57009,38.554077,38.537476,38.520264,38.50242,38.483917,38.46474,38.44486,38.42425,38.402893,38.380753,38.357807,38.334026,38.30938,38.283836,38.25737,38.229946,38.20153,38.17209,38.141586,38.10999,38.077255,38.043346,38.00823,37.971855,37.93419,37.895184,37.854794,37.812973,37.76968,37.72486,37.67847,37.630455,37.58076,37.52934,37.47613,37.421085,37.36414,37.30524,37.24432,37.181324,37.116188,37.048847,36.97924,36.907295,36.832947,36.75613,36.676773,36.594803,36.51015,36.422745,36.332508,36.239372,36.14326,36.044098,35.941807,35.836315,35.727547,35.61543,35.499878,35.380825,35.258198,35.131916,35.001915,34.86812,34.730457,34.588863,34.443275,34.293625,34.139854,33.981903,33.81972,33.65326,33.482464,33.3073,33.127728,32.943714,32.755238,32.56228,32.364822,32.162865,31.956408,31.74546,31.530043,31.31018,31.085915,30.85729,30.624365,30.387207,30.145895,29.90052,29.651186,29.398006,29.141108,28.88063,28.616726,28.349558,28.079306,27.806158,27.530317,27.251999,26.971428,26.688843,26.404491,26.118633,25.83154,25.543482,25.254751,24.965635,24.676432,24.387445,24.098978,23.811337,23.52483,23.239761,22.956436,22.675152,22.396198,22.119864,21.846422,21.57614,21.309269,21.04605,20.786703,20.531443,20.280457,20.033922,19.79199,19.554802,19.32247,19.095095,18.872751,18.655502,18.443384,18.23642,18.034613,17.837952,17.64641,17.459944,17.278502,17.102013,16.930403,16.763586,16.601467,16.443945,16.290916,16.142271,15.997896,15.857676,15.721494,15.589234,15.460781,15.336018,15.2148285,15.097102,14.982725,14.87159,14.763587,14.658615,14.556569,14.457352,14.360865,14.267015,14.175713,14.086869,14.000401,13.916225,13.834266,13.754445,13.676695,13.600944,13.527128,13.455185,13.385056,13.316683,13.250011,13.184991,13.121571,13.059702,12.999339,12.940435,12.882947,12.826831,12.772044,12.718544,12.666289,12.615238,12.5653515,12.516588,12.468908,12.422274,12.376648,12.331992,12.288273,12.245456,12.203508,12.1624,12.122103,12.082589,12.043836,12.00582,11.968524,11.931928,11.896018,11.860782,11.826208,11.792292,11.759025,11.726405,11.694431,11.663104,11.632427,11.602404,11.573041,11.544347,11.51633,11.489001,11.462372,11.436455,11.411262,11.3868065,11.363103,11.340164,11.318003,11.296633,11.276065,11.25631,0.0,0.0,0.0,0.0,0.0,0.0
5,7.9668274,7.9655833,7.9642935,7.962955,7.961567,7.960127,7.9586334,7.9570847,7.9554777,7.9538116,7.952083,7.9502907,7.9484315,7.9465036,7.944504,7.9424305,7.94028,7.93805,7.935737,7.933339,7.9308524,7.928274,7.925601,7.9228287,7.919955,7.916975,7.913886,7.910683,7.9073634,7.9039216,7.900354,7.8966556,7.8928223,7.8888493,7.884732,7.880464,7.8760414,7.8714585,7.866709,7.8617883,7.85669,7.851407,7.8459344,7.8402653,7.8343925,7.8283095,7.822009,7.815484,7.808727,7.8017297,7.7944846,7.7869835,7.779218,7.7711797,7.7628593,7.7542477,7.745336,7.7361145,7.7265735,7.716703,7.706493,7.695932,7.6850104,7.673717,7.6620407,7.64997,7.637493,7.624599,7.611275,7.5975094,7.5832896,7.568603,7.5534377,7.53778,7.521617,7.504936,7.487724,7.4699674,7.4516535,7.4327683,7.413299,7.3932323,7.372555,7.351254,7.329316,7.3067293,7.28348,7.2595572,7.2349477,7.2096405,7.1836247,7.156889,7.1294236,7.1012187,7.0722656,7.042556,7.0120826,6.980839,6.9488187,6.916019,6.882435,6.8480654,6.8129086,6.776966,6.740239,6.702731,6.6644473,6.625395,6.5855827,6.5450206,6.5037217,6.4617004,6.4189744,6.375561,6.331483,6.286763,6.2414274,6.1955047,6.1490254,6.1020226,6.054532,6.0065923,5.958243,5.909528,5.8604918,5.8111815,5.7616477,5.7119417,5.662116,5.612227,5.5623302,5.512485,5.4627495,5.413184,5.3638496,5.3148074,5.2661185,5.2178445,5.1700454,5.1227818,5.0761127,5.030095,4.984785,4.9402366,4.8965015,4.853629,4.8116655,4.7706547,4.730637,4.69165,4.6537266,4.6168976,4.5811887,4.5466237,4.513221,4.480996,4.449961,4.4201245,4.391491,4.364062,4.337836,4.312808,4.2889714,4.2663155,4.244827,4.22449,4.205288,4.1872005,4.1702056,4.1542788,4.1393948,4.1255245,4.1126394,4.100707,4.0896955,4.0795684,4.070291,4.061825,4.0541315,4.0471706,4.040902,4.0352836,4.0302734,4.0258293,4.021909,4.0184717,4.0154753,4.01288,4.0106463,4.008738,4.0071187,4.0057554,4.0046163,4.0036716,4.002896,4.002263,4.001753,4.001344,4.001021,4.000767,4.0005703,4.000419,4.0003047,4.000219,4.000155,4.0001087,4.000075,4.000051,4.0000343,4.000023,4.000015,4.0000095,4.000006,4.000004,4.0000024,4.0000014,4.000001,4.0000005,4.0000005,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5,22.89136,22.887287,22.88306,22.87868,22.874132,22.869417,22.864527,22.859453,22.85419,22.848734,22.843073,22.837202,22.831114,22.8248,22.818253,22.81146,22.804419,22.797115,22.789541,22.781687,22.773544,22.7651,22.756346,22.747267,22.737854,22.728096,22.71798,22.70749,22.696617,22.685347,22.673662,22.66155,22.648998,22.635986,22.622501,22.608524,22.594042,22.579031,22.563478,22.547363,22.530666,22.513365,22.495443,22.476875,22.457644,22.437721,22.41709,22.39572,22.37359,22.350676,22.326948,22.302383,22.27695,22.250626,22.223377,22.195175,22.16599,22.13579,22.104544,22.072218,22.03878,22.004194,21.968426,21.93144,21.8932,21.853668,21.812807,21.770576,21.72694,21.681856,21.635286,21.587185,21.537516,21.486235,21.433298,21.378664,21.322289,21.264132,21.204145,21.14229,21.078518,21.012789,20.945059,20.875284,20.803423,20.729431,20.65327,20.5749,20.494276,20.411366,20.326128,20.23853,20.148537,20.056116,19.961237,19.863874,19.764004,19.6616,19.556646,19.449127,19.339027,19.226343,19.111067,18.993198,18.872744,18.749714,18.624123,18.495989,18.36534,18.232208,18.096634,17.958658,17.818335,17.675724,17.530888,17.383904,17.23485,17.083813,16.930893,16.776188,16.619814,16.461885,16.30253,16.141882,15.980081,15.817273,15.653613,15.48926,15.324379,15.159142,14.993721,14.828297,14.663051,14.498166,14.333829,14.170226,14.007543,13.8459635,13.685672,13.526846,13.36966,13.214287,13.060887,12.909618,12.76063,12.6140585,12.470035,12.328678,12.190096,12.054384,11.921626,11.791895,11.665247,11.54173,11.421377,11.304209,11.190233,11.079449,10.97184,10.867382,10.766042,10.667775,10.57253,10.480247,10.390862,10.304305,10.2205,10.13937,10.060835,9.984811,9.911215,9.839965,9.770976,9.704169,9.639462,9.576778,9.516041,9.457177,9.400116,9.344791,9.29114,9.239099,9.18861,9.139622,9.092081,9.04594,9.001154,8.95768,8.915479,8.874515,8.834752,8.796162,8.758713,8.72238,8.687137,8.652961,8.619832,8.587731,8.556642,8.5265465,8.497432,8.469285,8.442095,8.41585,8.390542,8.366161,8.342701,8.320153,8.298513,8.277773,8.257927,8.238969,8.220892,8.20369,8.187353,8.171874,8.157243,8.143448,8.130475,8.118311,8.106937,8.096337,8.08649,8.077373,8.06896,8.061228,8.054148,8.04769,8.041824,8.036519,8.031742,8.02746,8.02364,8.020248,8.017253,8.014622,8.012321,8.010323,8.008596,8.007113,8.005848,8.004775,8.003872,8.003117,8.00249,8.001973,8.001552,8.001209,8.000934,8.000715,0.0,0.0,0.0,0.0,0.0,0.0
5,41.79914,41.79161,41.7838,41.775696,41.767292,41.758575,41.74953,41.74015,41.730423,41.720333,41.70987,41.699017,41.68776,41.676086,41.66398,41.651424,41.638405,41.6249,41.6109,41.596382,41.581326,41.565716,41.549526,41.532745,41.515343,41.497303,41.4786,41.45921,41.439106,41.41827,41.396667,41.37428,41.35107,41.327015,41.302086,41.27625,41.24947,41.221725,41.19297,41.163177,41.13231,41.100327,41.067196,41.03287,40.997314,40.960487,40.922344,40.88284,40.84193,40.799572,40.75571,40.710297,40.663284,40.61462,40.564247,40.512115,40.458164,40.40234,40.344578,40.284824,40.22301,40.15908,40.092964,40.024597,39.95391,39.88084,39.80531,39.727253,39.646595,39.563263,39.47718,39.388275,39.29647,39.201687,39.103844,39.002865,38.89867,38.79118,38.680313,38.56599,38.44813,38.326653,38.201477,38.07253,37.93972,37.802982,37.66223,37.5174,37.36841,37.215195,37.05768,36.895805,36.729507,36.558727,36.383408,36.2035,36.01896,35.829742,35.635815,35.43715,35.233723,35.025517,34.812527,34.59475,34.372196,34.144886,33.912846,33.67611,33.43473,33.188763,32.93828,32.68336,32.424103,32.160614,31.893015,31.621439,31.346031,31.066957,30.784388,30.498514,30.209538,29.917675,29.623156,29.326223,29.02713,28.726149,28.423553,28.119637,27.814697,27.509045,27.202993,26.896868,26.590994,26.285706,25.981335,25.678215,25.37668,25.077063,24.779686,24.484869,24.192923,23.904146,23.61883,23.337246,23.059656,22.786303,22.51741,22.253181,21.993803,21.739435,21.490221,21.24628,21.007706,20.774574,20.546934,20.324818,20.108232,19.89717,19.691595,19.491467,19.29672,19.10728,18.92306,18.743956,18.569864,18.400671,18.236256,18.076496,17.921267,17.770447,17.623909,17.481533,17.3432,17.208796,17.078209,16.951334,16.828066,16.708313,16.59198,16.478977,16.369225,16.262638,16.159142,16.05866,15.961119,15.8664465,15.774572,15.685424,15.59893,15.51502,15.433621,15.354659,15.278059,15.203745,15.1316395,15.061665,14.993741,14.927789,14.8637295,14.801483,14.74097,14.682115,14.62484,14.569073,14.514744,14.461786,14.410135,14.359734,14.310526,14.262463,14.215498,14.169594,14.124715,14.080831,14.037917,13.995953,13.954923,13.914815,13.87562,13.837333,13.799951,13.7634735,13.727902,13.693241,13.659492,13.626659,13.59475,13.563768,13.533717,13.504602,13.476426,13.449191,13.422899,13.39755,13.373142,13.349675,13.327143,13.305541,13.2848625,13.2651005,13.2462435,13.228282,13.211204,13.194992,13.179635,13.165113,13.151412,13.13851,13.126387,13.115022,0.0,0.0,0.0,0.0,0.0,0.0
5,41.7784,41.770092,41.76147,41.752533,41.74326,41.73364,41.723663,41.713314,41.702583,41.69145,41.679905,41.667927,41.65551,41.642628,41.62927,41.615417,41.60105,41.58615,41.5707,41.55468,41.53807,41.520844,41.502983,41.484463,41.465263,41.445354,41.424717,41.40332,41.381138,41.358143,41.33431,41.3096,41.28399,41.257446,41.229935,41.20142,41.17187,41.14125,41.10952,41.07664,41.042572,41.007275,40.97071,40.932827,40.893585,40.85294,40.81084,40.767242,40.722088,40.67533,40.62692,40.57679,40.5249,40.47118,40.415577,40.35803,40.29847,40.236843,40.173077,40.10711,40.038868,39.968285,39.895287,39.8198,39.741756,39.66107,39.57767,39.491478,39.402412,39.310387,39.215324,39.117138,39.015747,38.91106,38.80299,38.691456,38.576363,38.457626,38.335155,38.20886,38.078648,37.944435,37.806133,37.663647,37.5169,37.36579,37.21025,37.050186,36.88552,36.71617,36.542065,36.363125,36.179287,35.990482,35.79665,35.597733,35.393677,35.18444,34.969982,34.750267,34.525276,34.294983,34.059387,33.81848,33.572277,33.320793,33.064064,32.802124,32.535034,32.26285,31.985662,31.703554,31.416634,31.125021,30.82885,30.528273,30.223454,29.914574,29.60183,29.285435,28.965614,28.642616,28.316698,27.988132,27.657213,27.324242,26.989532,26.65342,26.31624,25.97835,25.640108,25.301884,24.964054,24.626999,24.291103,23.956753,23.624332,23.294224,22.966806,22.642448,22.321516,22.004358,21.691315,21.382708,21.078842,20.780008,20.486473,20.198477,19.916243,19.639967,19.36982,19.105942,18.848455,18.597446,18.35298,18.115091,17.883793,17.65907,17.440884,17.229176,17.023863,16.824848,16.632015,16.445229,16.264347,16.089212,15.919661,15.75552,15.596614,15.442761,15.293782,15.149494,15.009717,14.874272,14.742988,14.615692,14.492223,14.372421,14.256136,14.143222,14.033541,13.926962,13.823362,13.722628,13.624649,13.5293255,13.436565,13.346284,13.258402,13.17285,13.089564,13.008487,12.929569,12.852765,12.778036,12.705348,12.634671,12.56598,12.49925,12.434462,12.371596,12.310634,12.251557,12.194349,12.138989,12.085458,12.033731,11.983788,11.935598,11.889135,11.844368,11.801262,11.759782,11.719891,11.68155,11.644718,11.609356,11.575419,11.542869,11.511662,11.481755,11.453112,11.42569,11.399452,11.374362,11.350385,11.327485,11.305633,11.284796,11.264947,11.246058,11.228103,11.211057,11.194896,11.179596,11.165134,11.15149,11.138639,11.126561,11.115232,11.10463,11.094733,11.085517,11.076958,11.069031,11.061712,11.054975,11.048794,11.043141,11.0379925,0.0,0.0,0.0,0.0,0.0,0.0
5,99.87065,99.8658,99.86077,99.85555,99.85014,99.84453,99.83871,99.832664,99.8264,99.81991,99.81317,99.80618,99.798935,99.79142,99.78363,99.77554,99.767166,99.75847,99.74946,99.74011,99.73042,99.720375,99.70995,99.69915,99.68795,99.67634,99.66431,99.651825,99.63889,99.62548,99.61158,99.597176,99.58224,99.566765,99.55073,99.5341,99.51688,99.49902,99.48053,99.461365,99.44151,99.420944,99.399635,99.37756,99.3547,99.33102,99.306496,99.2811,99.2548,99.22757,99.19938,99.1702,99.139984,99.10871,99.07635,99.042854,99.0082,98.97234,98.93525,98.89688,98.8572,98.816154,98.77372,98.72984,98.68449,98.63761,98.589165,98.5391,98.48738,98.43396,98.37879,98.32182,98.26301,98.2023,98.139656,98.07501,98.00833,97.93957,97.86867,97.79558,97.72025,97.64264,97.562706,97.48039,97.39565,97.30844,97.21872,97.12645,97.03158,96.93407,96.833885,96.731,96.625374,96.51698,96.40579,96.29179,96.17495,96.05526,95.93271,95.8073,95.679016,95.547874,95.413895,95.27708,95.13746,94.99507,94.84995,94.70215,94.55171,94.39872,94.24323,94.08534,93.92514,93.762726,93.59822,93.43175,93.263435,93.093445,92.92191,92.74903,92.57497,92.39991,92.22407,92.047646,91.87088,91.693985,91.51722,91.34083,91.16507,90.990204,90.81651,90.64426,90.47373,90.30521,90.13898,89.97531,89.81449,89.6568,89.5025,89.35185,89.20511,89.06251,88.92427,88.79062,88.661736,88.53779,88.41894,88.30531,88.197014,88.094124,87.9967,87.90476,87.81831,87.737335,87.66176,87.59152,87.526505,87.46658,87.4116,87.36139,87.31575,87.274475,87.237335,87.2041,87.17453,87.14836,87.12535,87.10524,87.08777,87.0727,87.0598,87.04882,87.03956,87.0318,87.02535,87.020035,87.0157,87.012184,87.00937,87.00713,87.00538,87.00401,87.00296,87.00215,87.00155,87.00111,87.00078,87.000534,87.00037,87.000244,87.00017,87.00011,87.00007,87.000046,87.00003,87.000015,87.00001,87.00001,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
5,23.899979,23.896229,23.892338,23.888304,23.884117,23.879776,23.875273,23.870602,23.865757,23.860733,23.85552,23.850115,23.84451,23.838696,23.832666,23.826412,23.819927,23.813204,23.80623,23.798998,23.7915,23.783724,23.775661,23.767303,23.758636,23.74965,23.740334,23.730675,23.720663,23.710283,23.699522,23.68837,23.67681,23.664825,23.652407,23.639536,23.626196,23.612373,23.59805,23.583206,23.567827,23.551893,23.535385,23.518284,23.500568,23.48222,23.463213,23.44353,23.423145,23.402035,23.380178,23.357548,23.334118,23.309866,23.28476,23.258778,23.231888,23.204062,23.17527,23.145483,23.11467,23.0828,23.049837,23.01575,22.980509,22.944073,22.906412,22.867487,22.827263,22.785704,22.742771,22.698427,22.652632,22.605349,22.556538,22.506157,22.45417,22.400534,22.345207,22.288153,22.229326,22.16869,22.106203,22.041824,21.975513,21.907232,21.836943,21.764606,21.690184,21.613642,21.534943,21.454056,21.370947,21.285585,21.197945,21.107996,21.015718,20.921087,20.824085,20.724697,20.622908,20.518711,20.4121,20.303072,20.191631,20.077785,19.961546,19.84293,19.721958,19.59866,19.473068,19.345224,19.21517,19.082958,18.948648,18.812307,18.674002,18.533815,18.391832,18.248144,18.102852,17.956064,17.80789,17.658453,17.50788,17.356302,17.20386,17.050697,16.896967,16.74282,16.588419,16.433926,16.279503,16.125322,15.971551,15.818361,15.665921,15.514402,15.363971,15.214792,15.067028,14.9208355,14.776364,14.633761,14.493163,14.354702,14.218498,14.084664,13.953303,13.824507,13.698359,13.574927,13.454275,13.33645,13.221488,13.109419,13.000259,12.894014,12.790683,12.690253,12.592704,12.49801,12.4061365,12.317044,12.230688,12.147019,12.065988,11.987536,11.911611,11.838152,11.767102,11.698405,11.632001,11.567834,11.505848,11.445989,11.388201,11.332435,11.278637,11.22676,11.176754,11.1285715,11.082165,11.037488,10.994494,10.953138,10.913373,10.875154,10.838431,10.803161,10.769294,10.736782,10.705578,10.6756315,10.646893,10.619312,10.592839,10.567424,10.5430155,10.519564,10.497021,10.475335,10.454461,10.434352,10.414963,10.396251,10.378175,10.360697,10.343782,10.327397,10.311514,10.296104,10.281148,10.2666235,10.252515,10.238811,10.2255,10.212577,10.200036,10.187878,10.176101,10.164709,10.153705,10.143093,10.13288,10.123072,10.113672,10.104688,10.096124,10.087982,10.080267,10.072979,10.066117,10.05968,10.053662,10.04806,10.042865,10.038067,10.033655,10.029617,10.025939,10.022604,10.019596,10.016897,10.014488,10.012352,10.010467,10.008815,10.007375,10.006129,0.0,0.0,0.0,0.0,0.0,0.0
